sample_,var_,count,varcode,varname
25,1140,1.0,Dicotyle,Dicotyledones
26,32,2.0,Aln,Alnus
26,66,1.0,Art,Artemisia
26,95,19.0,Bet,Betula
26,124,1.0,Cal.v,Calluna vulgaris
26,145,1.0,Cas,Castanea
26,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
26,217,7.0,Cor,Corylus
26,233,3.0,Cypae,Cyperaceae
26,286,4.0,Erl,Ericales
26,315,3.0,Frx,Fraxinus
26,349,47.0,Graae,Gramineae
26,401,2.0,Lab,Labiatae
26,523,17.0,Nym,Nymphaea
26,559,2.0,Ped,Pedicularis
26,567,116.0,Pin,Pinus
26,620,3.0,Pop,Populus
26,624,25.0,Pot,Potamogeton
26,654,125.0,Que,Quercus
26,687,2.0,Rosae,Rosaceae
26,694,5.0,Rum,Rumex
26,712,3.0,Sal,Salix
26,853,1.0,Ulm,Ulmus
26,879,2.0,Vib,Viburnum
26,930,3.0,Fil,Filicopsida
26,939,2.0,Iso,Isoetes
26,960,2.0,Ptd,Pteridium
26,981,5.0,Ind.ud,Indeterminable: undiff.
26,982,5.0,Ind.unkn,Indeterminable: unknown
27,32,3.0,Aln,Alnus
27,95,19.0,Bet,Betula
27,185,1.0,Cheae,Chenopodiaceae
27,217,14.0,Cor,Corylus
27,228,2.0,Cru,Cruciferae
27,233,3.0,Cypae,Cyperaceae
27,286,4.0,Erl,Ericales
27,315,8.0,Frx,Fraxinus
27,349,48.0,Graae,Gramineae
27,434,2.0,Ltt.u,Littorella uniflora
27,523,7.0,Nym,Nymphaea
27,559,1.0,Ped,Pedicularis
27,567,139.0,Pin,Pinus
27,620,3.0,Pop,Populus
27,624,54.0,Pot,Potamogeton
27,654,139.0,Que,Quercus
27,657,6.0,Que.i-T,Quercus ilex-type
27,662,2.0,Ranae,Ranunculaceae
27,687,2.0,Rosae,Rosaceae
27,694,2.0,Rum,Rumex
27,712,7.0,Sal,Salix
27,853,2.0,Ulm,Ulmus
27,854,2.0,Umb,Umbelliferae
27,879,1.0,Vib,Viburnum
27,939,4.0,Iso,Isoetes
27,960,3.0,Ptd,Pteridium
27,981,5.0,Ind.ud,Indeterminable: undiff.
27,982,3.0,Ind.unkn,Indeterminable: unknown
28,32,1.0,Aln,Alnus
28,95,7.0,Bet,Betula
28,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
28,217,5.0,Cor,Corylus
28,228,1.0,Cru,Cruciferae
28,233,1.0,Cypae,Cyperaceae
28,248,1.0,Dipae,Dipsacaceae
28,286,1.0,Erl,Ericales
28,315,3.0,Frx,Fraxinus
28,349,29.0,Graae,Gramineae
28,523,17.0,Nym,Nymphaea
28,567,75.0,Pin,Pinus
28,624,20.0,Pot,Potamogeton
28,654,97.0,Que,Quercus
28,657,10.0,Que.i-T,Quercus ilex-type
28,662,3.0,Ranae,Ranunculaceae
28,694,3.0,Rum,Rumex
28,712,2.0,Sal,Salix
28,853,2.0,Ulm,Ulmus
28,854,2.0,Umb,Umbelliferae
28,930,1.0,Fil,Filicopsida
28,939,6.0,Iso,Isoetes
28,960,1.0,Ptd,Pteridium
28,981,3.0,Ind.ud,Indeterminable: undiff.
28,982,3.0,Ind.unkn,Indeterminable: unknown
29,1,1.0,Abi,Abies
29,32,1.0,Aln,Alnus
29,95,10.0,Bet,Betula
29,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
29,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
29,217,5.0,Cor,Corylus
29,233,3.0,Cypae,Cyperaceae
29,286,2.0,Erl,Ericales
29,315,3.0,Frx,Fraxinus
29,349,24.0,Graae,Gramineae
29,401,1.0,Lab,Labiatae
29,523,14.0,Nym,Nymphaea
29,567,160.0,Pin,Pinus
29,590,1.0,Pla.ud,Plantago undiff.
29,624,18.0,Pot,Potamogeton
29,654,121.0,Que,Quercus
29,662,3.0,Ranae,Ranunculaceae
29,694,8.0,Rum,Rumex
29,854,3.0,Umb,Umbelliferae
29,939,4.0,Iso,Isoetes
29,960,1.0,Ptd,Pteridium
29,981,5.0,Ind.ud,Indeterminable: undiff.
29,982,1.0,Ind.unkn,Indeterminable: unknown
29,1142,1.0,Iso.TA,Isoetes (type A)
30,32,2.0,Aln,Alnus
30,62,2.0,Arm.TB,Armeria (type B)
30,95,17.0,Bet,Betula
30,124,2.0,Cal.v,Calluna vulgaris
30,131,1.0,Camae,Campanulaceae
30,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
30,217,6.0,Cor,Corylus
30,228,2.0,Cru,Cruciferae
30,233,2.0,Cypae,Cyperaceae
30,286,6.0,Erl,Ericales
30,315,5.0,Frx,Fraxinus
30,349,38.0,Graae,Gramineae
30,503,1.0,Myo,Myriophyllum
30,523,23.0,Nym,Nymphaea
30,567,138.0,Pin,Pinus
30,624,20.0,Pot,Potamogeton
30,654,140.0,Que,Quercus
30,657,10.0,Que.i-T,Quercus ilex-type
30,662,3.0,Ranae,Ranunculaceae
30,694,6.0,Rum,Rumex
30,853,1.0,Ulm,Ulmus
30,930,1.0,Fil,Filicopsida
30,939,9.0,Iso,Isoetes
30,981,4.0,Ind.ud,Indeterminable: undiff.
30,1142,2.0,Iso.TA,Isoetes (type A)
31,1,1.0,Abi,Abies
31,95,16.0,Bet,Betula
31,124,1.0,Cal.v,Calluna vulgaris
31,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
31,217,5.0,Cor,Corylus
31,233,2.0,Cypae,Cyperaceae
31,286,5.0,Erl,Ericales
31,312,1.0,Frg,Frangula
31,315,1.0,Frx,Fraxinus
31,349,28.0,Graae,Gramineae
31,523,7.0,Nym,Nymphaea
31,567,115.0,Pin,Pinus
31,590,1.0,Pla.ud,Plantago undiff.
31,624,8.0,Pot,Potamogeton
31,629,1.0,Pti,Potentilla
31,654,103.0,Que,Quercus
31,662,2.0,Ranae,Ranunculaceae
31,687,2.0,Rosae,Rosaceae
31,694,4.0,Rum,Rumex
31,721,1.0,San,Sanguisorba
31,939,1.0,Iso,Isoetes
31,981,1.0,Ind.ud,Indeterminable: undiff.
31,982,2.0,Ind.unkn,Indeterminable: unknown
32,32,1.0,Aln,Alnus
32,95,7.0,Bet,Betula
32,150,1.0,Cen,Centaurea
32,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
32,217,5.0,Cor,Corylus
32,233,4.0,Cypae,Cyperaceae
32,286,4.0,Erl,Ericales
32,309,1.0,Flp,Filipendula
32,315,2.0,Frx,Fraxinus
32,349,19.0,Graae,Gramineae
32,523,10.0,Nym,Nymphaea
32,567,138.0,Pin,Pinus
32,624,5.0,Pot,Potamogeton
32,654,149.0,Que,Quercus
32,662,1.0,Ranae,Ranunculaceae
32,687,2.0,Rosae,Rosaceae
32,694,4.0,Rum,Rumex
32,712,1.0,Sal,Salix
32,854,1.0,Umb,Umbelliferae
32,939,1.0,Iso,Isoetes
32,977,2.0,Ind.conc,Indeterminable: concealed
32,981,3.0,Ind.ud,Indeterminable: undiff.
32,982,1.0,Ind.unkn,Indeterminable: unknown
33,32,1.0,Aln,Alnus
33,95,12.0,Bet,Betula
33,217,2.0,Cor,Corylus
33,228,1.0,Cru,Cruciferae
33,233,2.0,Cypae,Cyperaceae
33,286,4.0,Erl,Ericales
33,315,2.0,Frx,Fraxinus
33,349,39.0,Graae,Gramineae
33,352,1.0,Hed,Hedera
33,523,8.0,Nym,Nymphaea
33,567,118.0,Pin,Pinus
33,624,30.0,Pot,Potamogeton
33,654,116.0,Que,Quercus
33,657,4.0,Que.i-T,Quercus ilex-type
33,662,5.0,Ranae,Ranunculaceae
33,687,3.0,Rosae,Rosaceae
33,694,4.0,Rum,Rumex
33,712,1.0,Sal,Salix
33,930,1.0,Fil,Filicopsida
33,939,10.0,Iso,Isoetes
33,960,2.0,Ptd,Pteridium
33,981,5.0,Ind.ud,Indeterminable: undiff.
33,982,7.0,Ind.unkn,Indeterminable: unknown
33,1142,2.0,Iso.TA,Isoetes (type A)
34,32,1.0,Aln,Alnus
34,95,6.0,Bet,Betula
34,217,4.0,Cor,Corylus
34,228,1.0,Cru,Cruciferae
34,233,1.0,Cypae,Cyperaceae
34,286,1.0,Erl,Ericales
34,309,1.0,Flp,Filipendula
34,315,1.0,Frx,Fraxinus
34,349,32.0,Graae,Gramineae
34,523,7.0,Nym,Nymphaea
34,567,115.0,Pin,Pinus
34,604,2.0,Pol,Polygonum
34,624,7.0,Pot,Potamogeton
34,654,121.0,Que,Quercus
34,657,3.0,Que.i-T,Quercus ilex-type
34,687,1.0,Rosae,Rosaceae
34,712,3.0,Sal,Salix
34,854,2.0,Umb,Umbelliferae
34,939,5.0,Iso,Isoetes
34,960,2.0,Ptd,Pteridium
34,981,9.0,Ind.ud,Indeterminable: undiff.
34,982,1.0,Ind.unkn,Indeterminable: unknown
35,1,1.0,Abi,Abies
35,32,2.0,Aln,Alnus
35,66,1.0,Art,Artemisia
35,95,10.0,Bet,Betula
35,131,1.0,Camae,Campanulaceae
35,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
35,217,2.0,Cor,Corylus
35,233,3.0,Cypae,Cyperaceae
35,286,2.0,Erl,Ericales
35,315,1.0,Frx,Fraxinus
35,349,26.0,Graae,Gramineae
35,523,6.0,Nym,Nymphaea
35,567,126.0,Pin,Pinus
35,624,15.0,Pot,Potamogeton
35,654,116.0,Que,Quercus
35,662,1.0,Ranae,Ranunculaceae
35,694,6.0,Rum,Rumex
35,712,2.0,Sal,Salix
35,854,1.0,Umb,Umbelliferae
35,939,3.0,Iso,Isoetes
35,960,2.0,Ptd,Pteridium
35,981,1.0,Ind.ud,Indeterminable: undiff.
35,982,1.0,Ind.unkn,Indeterminable: unknown
36,32,1.0,Aln,Alnus
36,95,17.0,Bet,Betula
36,217,3.0,Cor,Corylus
36,233,1.0,Cypae,Cyperaceae
36,286,5.0,Erl,Ericales
36,309,1.0,Flp,Filipendula
36,315,1.0,Frx,Fraxinus
36,349,23.0,Graae,Gramineae
36,411,2.0,Leg,Leguminosae
36,567,102.0,Pin,Pinus
36,624,4.0,Pot,Potamogeton
36,629,1.0,Pti,Potentilla
36,654,142.0,Que,Quercus
36,657,4.0,Que.i-T,Quercus ilex-type
36,694,3.0,Rum,Rumex
36,712,2.0,Sal,Salix
36,854,3.0,Umb,Umbelliferae
36,939,24.0,Iso,Isoetes
36,981,5.0,Ind.ud,Indeterminable: undiff.
37,66,1.0,Art,Artemisia
37,95,15.0,Bet,Betula
37,217,8.0,Cor,Corylus
37,286,6.0,Erl,Ericales
37,315,1.0,Frx,Fraxinus
37,349,32.0,Graae,Gramineae
37,567,103.0,Pin,Pinus
37,620,1.0,Pop,Populus
37,624,23.0,Pot,Potamogeton
37,654,116.0,Que,Quercus
37,657,5.0,Que.i-T,Quercus ilex-type
37,687,13.0,Rosae,Rosaceae
37,694,1.0,Rum,Rumex
37,712,3.0,Sal,Salix
37,853,3.0,Ulm,Ulmus
37,930,1.0,Fil,Filicopsida
37,939,28.0,Iso,Isoetes
37,960,4.0,Ptd,Pteridium
37,981,8.0,Ind.ud,Indeterminable: undiff.
37,982,7.0,Ind.unkn,Indeterminable: unknown
37,1142,1.0,Iso.TA,Isoetes (type A)
38,32,1.0,Aln,Alnus
38,95,19.0,Bet,Betula
38,217,6.0,Cor,Corylus
38,286,2.0,Erl,Ericales
38,349,27.0,Graae,Gramineae
38,567,110.0,Pin,Pinus
38,624,19.0,Pot,Potamogeton
38,654,124.0,Que,Quercus
38,657,13.0,Que.i-T,Quercus ilex-type
38,694,9.0,Rum,Rumex
38,712,3.0,Sal,Salix
38,853,1.0,Ulm,Ulmus
38,939,16.0,Iso,Isoetes
38,960,1.0,Ptd,Pteridium
38,977,6.0,Ind.conc,Indeterminable: concealed
39,95,13.0,Bet,Betula
39,217,4.0,Cor,Corylus
39,233,2.0,Cypae,Cyperaceae
39,286,3.0,Erl,Ericales
39,315,9.0,Frx,Fraxinus
39,349,32.0,Graae,Gramineae
39,567,103.0,Pin,Pinus
39,590,2.0,Pla.ud,Plantago undiff.
39,624,9.0,Pot,Potamogeton
39,654,135.0,Que,Quercus
39,657,3.0,Que.i-T,Quercus ilex-type
39,662,4.0,Ranae,Ranunculaceae
39,687,3.0,Rosae,Rosaceae
39,694,3.0,Rum,Rumex
39,712,7.0,Sal,Salix
39,939,13.0,Iso,Isoetes
39,960,2.0,Ptd,Pteridium
39,981,5.0,Ind.ud,Indeterminable: undiff.
39,982,5.0,Ind.unkn,Indeterminable: unknown
40,62,1.0,Arm.TB,Armeria (type B)
40,66,1.0,Art,Artemisia
40,95,14.0,Bet,Betula
40,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
40,217,5.0,Cor,Corylus
40,228,3.0,Cru,Cruciferae
40,233,3.0,Cypae,Cyperaceae
40,286,7.0,Erl,Ericales
40,315,11.0,Frx,Fraxinus
40,349,66.0,Graae,Gramineae
40,352,1.0,Hed,Hedera
40,503,1.0,Myo,Myriophyllum
40,567,156.0,Pin,Pinus
40,624,3.0,Pot,Potamogeton
40,654,78.0,Que,Quercus
40,657,12.0,Que.i-T,Quercus ilex-type
40,662,1.0,Ranae,Ranunculaceae
40,687,1.0,Rosae,Rosaceae
40,694,14.0,Rum,Rumex
40,712,3.0,Sal,Salix
40,729,1.0,Sax,Saxifraga
40,854,1.0,Umb,Umbelliferae
40,930,1.0,Fil,Filicopsida
40,939,42.0,Iso,Isoetes
40,960,3.0,Ptd,Pteridium
40,981,5.0,Ind.ud,Indeterminable: undiff.
40,982,3.0,Ind.unkn,Indeterminable: unknown
41,95,11.0,Bet,Betula
41,131,1.0,Camae,Campanulaceae
41,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
41,217,6.0,Cor,Corylus
41,228,1.0,Cru,Cruciferae
41,233,1.0,Cypae,Cyperaceae
41,286,1.0,Erl,Ericales
41,315,9.0,Frx,Fraxinus
41,349,38.0,Graae,Gramineae
41,567,106.0,Pin,Pinus
41,620,1.0,Pop,Populus
41,624,2.0,Pot,Potamogeton
41,654,135.0,Que,Quercus
41,657,4.0,Que.i-T,Quercus ilex-type
41,662,3.0,Ranae,Ranunculaceae
41,687,2.0,Rosae,Rosaceae
41,694,6.0,Rum,Rumex
41,712,2.0,Sal,Salix
41,854,2.0,Umb,Umbelliferae
41,939,38.0,Iso,Isoetes
41,960,1.0,Ptd,Pteridium
41,981,8.0,Ind.ud,Indeterminable: undiff.
41,982,2.0,Ind.unkn,Indeterminable: unknown
41,1142,5.0,Iso.TA,Isoetes (type A)
42,95,8.0,Bet,Betula
42,141,1.0,Cphae,Caryophyllaceae
42,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
42,217,5.0,Cor,Corylus
42,233,4.0,Cypae,Cyperaceae
42,286,1.0,Erl,Ericales
42,315,4.0,Frx,Fraxinus
42,349,33.0,Graae,Gramineae
42,401,1.0,Lab,Labiatae
42,567,98.0,Pin,Pinus
42,654,132.0,Que,Quercus
42,662,3.0,Ranae,Ranunculaceae
42,687,16.0,Rosae,Rosaceae
42,854,1.0,Umb,Umbelliferae
42,879,1.0,Vib,Viburnum
42,939,41.0,Iso,Isoetes
42,960,1.0,Ptd,Pteridium
42,981,5.0,Ind.ud,Indeterminable: undiff.
42,982,1.0,Ind.unkn,Indeterminable: unknown
42,1142,4.0,Iso.TA,Isoetes (type A)
43,32,2.0,Aln,Alnus
43,95,7.0,Bet,Betula
43,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
43,217,4.0,Cor,Corylus
43,228,2.0,Cru,Cruciferae
43,233,3.0,Cypae,Cyperaceae
43,286,8.0,Erl,Ericales
43,312,1.0,Frg,Frangula
43,349,44.0,Graae,Gramineae
43,392,1.0,Jug,Juglans
43,394,5.0,Jun,Juniperus
43,411,1.0,Leg,Leguminosae
43,523,1.0,Nym,Nymphaea
43,567,164.0,Pin,Pinus
43,590,2.0,Pla.ud,Plantago undiff.
43,624,2.0,Pot,Potamogeton
43,654,198.0,Que,Quercus
43,657,14.0,Que.i-T,Quercus ilex-type
43,662,6.0,Ranae,Ranunculaceae
43,694,7.0,Rum,Rumex
43,712,1.0,Sal,Salix
43,879,1.0,Vib,Viburnum
43,939,80.0,Iso,Isoetes
43,960,3.0,Ptd,Pteridium
43,977,1.0,Ind.conc,Indeterminable: concealed
43,981,10.0,Ind.ud,Indeterminable: undiff.
43,982,1.0,Ind.unkn,Indeterminable: unknown
43,1142,6.0,Iso.TA,Isoetes (type A)
44,95,10.0,Bet,Betula
44,203,3.0,Cm.Sf.C,Compositae subf. Cichorioideae
44,217,3.0,Cor,Corylus
44,233,2.0,Cypae,Cyperaceae
44,349,26.0,Graae,Gramineae
44,411,1.0,Leg,Leguminosae
44,567,84.0,Pin,Pinus
44,590,1.0,Pla.ud,Plantago undiff.
44,654,155.0,Que,Quercus
44,657,1.0,Que.i-T,Quercus ilex-type
44,662,3.0,Ranae,Ranunculaceae
44,687,2.0,Rosae,Rosaceae
44,694,5.0,Rum,Rumex
44,712,1.0,Sal,Salix
44,854,1.0,Umb,Umbelliferae
44,939,41.0,Iso,Isoetes
44,960,1.0,Ptd,Pteridium
44,977,1.0,Ind.conc,Indeterminable: concealed
44,981,3.0,Ind.ud,Indeterminable: undiff.
44,1142,4.0,Iso.TA,Isoetes (type A)
45,95,5.0,Bet,Betula
45,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
45,217,2.0,Cor,Corylus
45,228,1.0,Cru,Cruciferae
45,233,5.0,Cypae,Cyperaceae
45,286,2.0,Erl,Ericales
45,315,5.0,Frx,Fraxinus
45,349,23.0,Graae,Gramineae
45,411,1.0,Leg,Leguminosae
45,567,90.0,Pin,Pinus
45,620,1.0,Pop,Populus
45,654,118.0,Que,Quercus
45,657,5.0,Que.i-T,Quercus ilex-type
45,662,3.0,Ranae,Ranunculaceae
45,687,4.0,Rosae,Rosaceae
45,689,1.0,Rubae,Rubiaceae
45,712,1.0,Sal,Salix
45,854,1.0,Umb,Umbelliferae
45,939,59.0,Iso,Isoetes
45,977,3.0,Ind.conc,Indeterminable: concealed
45,981,4.0,Ind.ud,Indeterminable: undiff.
46,95,9.0,Bet,Betula
46,124,5.0,Cal.v,Calluna vulgaris
46,217,1.0,Cor,Corylus
46,286,2.0,Erl,Ericales
46,315,4.0,Frx,Fraxinus
46,349,19.0,Graae,Gramineae
46,411,1.0,Leg,Leguminosae
46,567,67.0,Pin,Pinus
46,624,5.0,Pot,Potamogeton
46,654,89.0,Que,Quercus
46,657,1.0,Que.i-T,Quercus ilex-type
46,662,1.0,Ranae,Ranunculaceae
46,687,1.0,Rosae,Rosaceae
46,694,3.0,Rum,Rumex
46,712,2.0,Sal,Salix
46,854,1.0,Umb,Umbelliferae
46,939,14.0,Iso,Isoetes
46,977,2.0,Ind.conc,Indeterminable: concealed
46,981,1.0,Ind.ud,Indeterminable: undiff.
46,982,1.0,Ind.unkn,Indeterminable: unknown
47,32,1.0,Aln,Alnus
47,95,12.0,Bet,Betula
47,217,1.0,Cor,Corylus
47,233,2.0,Cypae,Cyperaceae
47,286,4.0,Erl,Ericales
47,315,3.0,Frx,Fraxinus
47,349,46.0,Graae,Gramineae
47,567,100.0,Pin,Pinus
47,624,6.0,Pot,Potamogeton
47,654,136.0,Que,Quercus
47,657,4.0,Que.i-T,Quercus ilex-type
47,662,6.0,Ranae,Ranunculaceae
47,689,1.0,Rubae,Rubiaceae
47,694,7.0,Rum,Rumex
47,712,1.0,Sal,Salix
47,854,1.0,Umb,Umbelliferae
47,939,31.0,Iso,Isoetes
47,960,2.0,Ptd,Pteridium
47,981,2.0,Ind.ud,Indeterminable: undiff.
47,1142,6.0,Iso.TA,Isoetes (type A)
48,32,1.0,Aln,Alnus
48,66,1.0,Art,Artemisia
48,95,6.0,Bet,Betula
48,217,1.0,Cor,Corylus
48,228,2.0,Cru,Cruciferae
48,233,2.0,Cypae,Cyperaceae
48,315,2.0,Frx,Fraxinus
48,349,42.0,Graae,Gramineae
48,352,1.0,Hed,Hedera
48,394,3.0,Jun,Juniperus
48,567,112.0,Pin,Pinus
48,590,1.0,Pla.ud,Plantago undiff.
48,624,2.0,Pot,Potamogeton
48,641,1.0,Pru,Prunella
48,654,135.0,Que,Quercus
48,657,15.0,Que.i-T,Quercus ilex-type
48,662,6.0,Ranae,Ranunculaceae
48,687,2.0,Rosae,Rosaceae
48,694,9.0,Rum,Rumex
48,854,1.0,Umb,Umbelliferae
48,939,68.0,Iso,Isoetes
48,960,1.0,Ptd,Pteridium
48,981,8.0,Ind.ud,Indeterminable: undiff.
48,982,8.0,Ind.unkn,Indeterminable: unknown
49,95,15.0,Bet,Betula
49,141,1.0,Cphae,Caryophyllaceae
49,201,3.0,Cm.Sf.A,Compositae subf. Asteroideae
49,217,3.0,Cor,Corylus
49,228,1.0,Cru,Cruciferae
49,233,3.0,Cypae,Cyperaceae
49,286,1.0,Erl,Ericales
49,315,6.0,Frx,Fraxinus
49,349,50.0,Graae,Gramineae
49,394,2.0,Jun,Juniperus
49,411,1.0,Leg,Leguminosae
49,523,1.0,Nym,Nymphaea
49,567,55.0,Pin,Pinus
49,624,5.0,Pot,Potamogeton
49,654,199.0,Que,Quercus
49,657,7.0,Que.i-T,Quercus ilex-type
49,662,1.0,Ranae,Ranunculaceae
49,677,2.0,Rhi,Rhinanthus
49,694,11.0,Rum,Rumex
49,712,5.0,Sal,Salix
49,854,1.0,Umb,Umbelliferae
49,930,5.0,Fil,Filicopsida
49,939,105.0,Iso,Isoetes
49,960,1.0,Ptd,Pteridium
49,981,2.0,Ind.ud,Indeterminable: undiff.
49,982,5.0,Ind.unkn,Indeterminable: unknown
50,95,14.0,Bet,Betula
50,131,2.0,Camae,Campanulaceae
50,217,5.0,Cor,Corylus
50,228,1.0,Cru,Cruciferae
50,233,7.0,Cypae,Cyperaceae
50,286,1.0,Erl,Ericales
50,315,2.0,Frx,Fraxinus
50,324,1.0,Gal,Galium
50,349,51.0,Graae,Gramineae
50,394,2.0,Jun,Juniperus
50,567,99.0,Pin,Pinus
50,624,13.0,Pot,Potamogeton
50,654,141.0,Que,Quercus
50,657,20.0,Que.i-T,Quercus ilex-type
50,662,18.0,Ranae,Ranunculaceae
50,687,1.0,Rosae,Rosaceae
50,854,2.0,Umb,Umbelliferae
50,930,1.0,Fil,Filicopsida
50,939,87.0,Iso,Isoetes
50,960,6.0,Ptd,Pteridium
50,981,8.0,Ind.ud,Indeterminable: undiff.
50,982,5.0,Ind.unkn,Indeterminable: unknown
51,32,1.0,Aln,Alnus
51,66,1.0,Art,Artemisia
51,95,8.0,Bet,Betula
51,201,1.0,Cm.Sf.A,Compositae subf. Asteroideae
51,217,2.0,Cor,Corylus
51,286,5.0,Erl,Ericales
51,309,1.0,Flp,Filipendula
51,312,1.0,Frg,Frangula
51,315,6.0,Frx,Fraxinus
51,349,23.0,Graae,Gramineae
51,567,103.0,Pin,Pinus
51,654,125.0,Que,Quercus
51,657,10.0,Que.i-T,Quercus ilex-type
51,662,4.0,Ranae,Ranunculaceae
51,687,1.0,Rosae,Rosaceae
51,694,2.0,Rum,Rumex
51,930,1.0,Fil,Filicopsida
51,939,27.0,Iso,Isoetes
51,960,3.0,Ptd,Pteridium
51,977,1.0,Ind.conc,Indeterminable: concealed
51,981,1.0,Ind.ud,Indeterminable: undiff.
51,982,3.0,Ind.unkn,Indeterminable: unknown
51,1142,2.0,Iso.TA,Isoetes (type A)
51,1163,2.0,Canae,Cannabaceae
52,95,14.0,Bet,Betula
52,203,2.0,Cm.Sf.C,Compositae subf. Cichorioideae
52,217,2.0,Cor,Corylus
52,233,3.0,Cypae,Cyperaceae
52,286,2.0,Erl,Ericales
52,315,4.0,Frx,Fraxinus
52,349,44.0,Graae,Gramineae
52,401,2.0,Lab,Labiatae
52,567,81.0,Pin,Pinus
52,654,114.0,Que,Quercus
52,657,7.0,Que.i-T,Quercus ilex-type
52,662,1.0,Ranae,Ranunculaceae
52,687,1.0,Rosae,Rosaceae
52,694,4.0,Rum,Rumex
52,712,1.0,Sal,Salix
52,854,1.0,Umb,Umbelliferae
52,939,31.0,Iso,Isoetes
52,960,1.0,Ptd,Pteridium
52,977,2.0,Ind.conc,Indeterminable: concealed
52,981,4.0,Ind.ud,Indeterminable: undiff.
52,982,2.0,Ind.unkn,Indeterminable: unknown
52,1142,7.0,Iso.TA,Isoetes (type A)
53,32,2.0,Aln,Alnus
53,66,1.0,Art,Artemisia
53,95,6.0,Bet,Betula
53,131,2.0,Camae,Campanulaceae
53,185,1.0,Cheae,Chenopodiaceae
53,201,2.0,Cm.Sf.A,Compositae subf. Asteroideae
53,217,6.0,Cor,Corylus
53,233,3.0,Cypae,Cyperaceae
53,286,5.0,Erl,Ericales
53,315,8.0,Frx,Fraxinus
53,349,22.0,Graae,Gramineae
53,394,3.0,Jun,Juniperus
53,523,1.0,Nym,Nymphaea
53,559,1.0,Ped,Pedicularis
53,567,62.0,Pin,Pinus
53,590,6.0,Pla.ud,Plantago undiff.
53,620,4.0,Pop,Populus
53,624,5.0,Pot,Potamogeton
53,629,4.0,Pti,Potentilla
53,654,147.0,Que,Quercus
53,657,21.0,Que.i-T,Quercus ilex-type
53,662,3.0,Ranae,Ranunculaceae
53,694,10.0,Rum,Rumex
53,712,3.0,Sal,Salix
53,861,1.0,Urt,Urtica
53,939,56.0,Iso,Isoetes
53,960,2.0,Ptd,Pteridium
53,981,2.0,Ind.ud,Indeterminable: undiff.
53,982,2.0,Ind.unkn,Indeterminable: unknown
53,987,2.0,Sph,Sphagnum
53,1142,15.0,Iso.TA,Isoetes (type A)
54,95,12.0,Bet,Betula
54,141,1.0,Cphae,Caryophyllaceae
54,203,1.0,Cm.Sf.C,Compositae subf. Cichorioideae
54,217,3.0,Cor,Corylus
54,233,5.0,Cypae,Cyperaceae
54,286,1.0,Erl,Ericales
54,315,2.0,Frx,Fraxinus
54,349,27.0,Graae,Gramineae
54,567,60.0,Pin,Pinus
54,654,173.0,Que,Quercus
54,657,3.0,Que.i-T,Quercus ilex-type
54,662,3.0,Ranae,Ranunculaceae
54,687,2.0,Rosae,Rosaceae
54,694,4.0,Rum,Rumex
54,933,1.0,Fil.ud,Filicopsida undiff.
54,939,26.0,Iso,Isoetes
54,977,12.0,Ind.conc,Indeterminable: concealed
54,981,9.0,Ind.ud,Indeterminable: undiff.
54,982,3.0,Ind.unkn,Indeterminable: unknown
54,1142,6.0,Iso.TA,Isoetes (type A)
55,32,1.0,Aln,Alnus
55,95,15.0,Bet,Betula
55,131,1.0,Camae,Campanulaceae
55,217,3.0,Cor,Corylus
55,228,3.0,Cru,Cruciferae
55,233,7.0,Cypae,Cyperaceae
55,286,1.0,Erl,Ericales
55,315,7.0,Frx,Fraxinus
55,349,41.0,Graae,Gramineae
55,394,3.0,Jun,Juniperus
55,567,73.0,Pin,Pinus
55,624,3.0,Pot,Potamogeton
55,629,1.0,Pti,Potentilla
55,654,131.0,Que,Quercus
55,657,5.0,Que.i-T,Quercus ilex-type
55,662,13.0,Ranae,Ranunculaceae
55,687,4.0,Rosae,Rosaceae
55,694,6.0,Rum,Rumex
55,712,1.0,Sal,Salix
55,939,34.0,Iso,Isoetes
55,960,3.0,Ptd,Pteridium
55,981,9.0,Ind.ud,Indeterminable: undiff.
55,982,2.0,Ind.unkn,Indeterminable: unknown
56,66,2.0,Art,Artemisia
56,95,8.0,Bet,Betula
56,124,1.0,Cal.v,Calluna vulgaris
56,217,3.0,Cor,Corylus
56,228,1.0,Cru,Cruciferae
56,233,18.0,Cypae,Cyperaceae
56,286,4.0,Erl,Ericales
56,315,11.0,Frx,Fraxinus
56,349,50.0,Graae,Gramineae
56,394,3.0,Jun,Juniperus
56,564,1.0,Pic,Picea
56,567,65.0,Pin,Pinus
